id,codigo,nombre,Peso[Kg],unidad,precio público sin IVA,precio mínimo de venta,precio mayoreo sin IVA,precio distribuidor sin IVA,Precio Medio Mayoreo sin IVA,Marca,Codigo SAT,ean,Volumen[cm3],,Familia,Descripción Familia
18293,LIN-02,"Letrero de señalización 'NO FUMAR', 19 x 19 cm, TRUPER",0.05,Pieza,93.97,69,77.59,59.48,84.48,Truper,55121700,7.50624E+12,73.6,,P711,Letreros de piso y de señalización
18302,ST-824,"Disco sierra 8-1/4' para madera, 24 dientes centro 5/8'",0.424,Pieza,237.07,175,197.41,150.86,214.66,Truper,23231200,7.50121E+12,642.6,,P129,Discos de sierra
18303,ST-840,"Disco sierra 8-1/4' para madera, 40 dientes centro 5/8'",0.401,Pieza,284.48,210,237.07,181.03,258.62,Truper,23231200,7.50121E+12,582.93,,P129,Discos de sierra
18342,PRJ-45,"Pinza 8' ponchadora para cables RJ-45, 8 contactos, TRUPER",0.315,Pieza,443.97,325,366.38,280.17,400.86,Truper,27112100,7.50121E+12,908.656,,P267,"Pinzas pela cables, corta cables y para electrónica"
18345,CREM-5/8X35,"Cuerda con ganchos para remolque, 22 mm x 3.5 m, TRUPER",0.712,Pieza,211.21,155,171.55,133.62,188.79,Truper,31151900,7.50624E+12,2137.5,,P779,"Eslingas, correas y cuerdas para remolque"
18348,LIN-04,"Letrero de señalización 'SALIDA DE EMERGENCIA', 21 x 28 cm",0.075,Pieza,128.45,95,107.76,81.9,116.38,Truper,55121700,7.50624E+12,213.808,,P711,Letreros de piso y de señalización
18350,TUB-SOPLA-960,"Tubo para sopladora eléctrica SOPLA-960, TRUPER",0.23,Pieza,161.21,119,133.62,102.59,145.69,Truper,27112021,7.50624E+12,2832.72,,P629,Refacciones para sopladoras
18356,EXT-SOPLA-1440,Extensión trasera para sopladora / aspiradora SOPLA-1440,0.54,Pieza,262.93,195,219.83,168.1,240.52,Truper,27112021,7.50624E+12,10979.811,,P629,Refacciones para sopladoras
18357,EXD-SOPLA-1440,Extensión delantera para sopladora / aspiradora SOPLA-1440,0.94,Pieza,331.9,245,275,211.21,297.41,Truper,27112021,7.50624E+12,19582.08,,P629,Refacciones para sopladoras
18358,BOQ-SOPLA-1440,"Boquilla para sopladora / aspiradora SOPLA-1440, TRUPER",0.124,Pieza,119.83,89,99.14,76.72,109.48,Truper,27112021,7.50624E+12,1843.2,,P629,Refacciones para sopladoras
18359,TUB-SOPLA-1440,"Tubo para sopladora / aspiradora SOPLA-1440, TRUPER",0.34,Pieza,185.34,135,150.86,116.38,168.1,Truper,27112021,7.50624E+12,4837.307,,P629,Refacciones para sopladoras
18360,BOL-SOPLA-1440,"Bolsa para sopladora / aspiradora SOPLA-1440, TRUPER",0.46,Pieza,292.24,215,240.52,185.34,266.38,Truper,27112021,7.50624E+12,6239.914,,P629,Refacciones para sopladoras
18412,TAP-DES-550,"Cubierta de repuesto para DES-550, TRUPER",0.025,Pieza,81.9,55,66.38,47.41,73.28,Truper,31162800,7.50624E+12,357.489,,P455,Accesorios para desbrozadora
18413,RET-DES-550,"Retenedor de carrete de repuesto para DES-550, TRUPER",0.085,Pieza,85.34,59,70.69,50.86,76.72,Truper,31162800,7.50624E+12,770.653,,P455,Accesorios para desbrozadora
18414,REP-DES-550,"Repuesto de carrete con hilo para DES-550, TRUPER",0.04,Pieza,85.34,59,70.69,50.86,76.72,Truper,31162800,7.50624E+12,354.2,,P455,Accesorios para desbrozadora
18416,TRA-REF-M,"Conjunto impermeable doble capa amarillo con reflejante, M",1.623,Pieza,504.31,375,418.1,323.28,461.21,Truper,46181500,7.50624E+12,3350,,P448,Impermeables y ponchos
18419,CB-MOTO-A2,"Bolsa con 2 carbones de repuesto para MOTO-A2, TRUPER",0.002,Par,50.86,35,42.24,30.17,47.41,Truper,26101400,7.50624E+12,39.749,,P240,Carbones para máquinas
18430,CB-DES-440T,"Bolsa con 2 carbones de repuesto para DES-440T, TRUPER",0.006,Par,70.69,49,59.48,42.24,64.66,Truper,31162800,7.50624E+12,97.803,,P240,Carbones para máquinas
18433,LIN-07,"Letrero de señalización 'FLECHA', 19 x 19 cm, TRUPER",0.049,Pieza,107.76,79,88.79,68.1,97.41,Truper,55121700,7.50624E+12,120.557,,P711,Letreros de piso y de señalización
18434,LIN-08,"Letrero de señalización 'EXTINTOR', 19 x 19 cm, TRUPER",0.05,Pieza,107.76,79,88.79,68.1,97.41,Truper,55121700,7.50624E+12,92,,P711,Letreros de piso y de señalización
18436,CB-DES-1000,"Bolsa con 2 carbones de repuesto para DES-1000, TRUPER",0.01,Par,116.38,79,93.97,68.1,102.59,Truper,26101400,7.50624E+12,77.501,,P240,Carbones para máquinas
18437,REP-DES-1000,"Repuesto de carrete con hilo para DES-1000, TRUPER",0.09,Pieza,93.97,65,79.31,56.03,85.34,Truper,27112000,7.50624E+12,955.092,,P455,Accesorios para desbrozadora
18438,TAP-DES-1000,"Cubierta de repuesto para DES-1000, TRUPER",0.079,Pieza,93.97,65,79.31,56.03,85.34,Truper,31162800,7.50624E+12,1179.988,,P455,Accesorios para desbrozadora
18439,RET-DES-1000,"Retenedor de carrete de repuesto para DES-1000, TRUPER",0.045,Pieza,42.24,29,34.48,25,38.79,Truper,27112000,7.50624E+12,500.004,,P455,Accesorios para desbrozadora
18453,T-45,"Tijera para poda 8' de aluminio cuchilla de paso, TRUPER",0.263,Pieza,133.62,99,111.21,85.34,119.83,Truper,27112007,7.50121E+12,757.292,,P131,Tijeras para poda a una mano nacional
18460,T-67,"Tijera forjada para poda 8-1/2' para jardinería, TRUPER",0.319,Pieza,154.31,115,128.45,99.14,142.24,Truper,27112007,7.50121E+12,602.443,,P131,Tijeras para poda a una mano nacional
18462,T-66,"Tijera forjada para poda 6 1/2' para jardinería, TRUPER",0.18,Pieza,133.62,99,111.21,85.34,119.83,Truper,27112007,7.50121E+12,422.972,,P131,Tijeras para poda a una mano nacional
18469,T-45X,"Tijera para poda 8' de aluminio forjado para diestro, EXPERT",0.275,Pieza,366.38,295,306.03,254.31,331.9,Expert,27112007,7.50121E+12,845.954,,P131,Tijeras para poda a una mano nacional
18474,LIN-09,"Letrero de señalización 'CABALLEROS', 19 x 19 cm, TRUPER",0.046,Pieza,93.97,69,77.59,59.48,84.48,Truper,55121700,7.50624E+12,113.904,,P711,Letreros de piso y de señalización
18478,LIN-10,"Letrero de señalización 'DAMAS', 19 x 19 cm, TRUPER",0.05,Pieza,93.97,69,77.59,59.48,84.48,Truper,55121700,7.50624E+12,116.554,,P711,Letreros de piso y de señalización
18485,TIOF-8,"Tijera 8' para oficina, de acero inoxidable, TRUPER",0.096,Pieza,83.62,62,68.97,53.45,76.72,Truper,44121618,7.50624E+12,455.6,,P798,"Tijeras para electricista, sastre, casa y oficina"
18491,TIPE-6,"Tijera 6' estilista, con gancho, acero inoxidable, TRUPER",0.04,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111500,7.50121E+12,319.52,,P798,"Tijeras para electricista, sastre, casa y oficina"
18493,TIMU-8,"Tijera 8' multiusos, Comfort Grip, acero inoxidable, TRUPER",0.175,Pieza,185.34,135,150.86,116.38,168.1,Truper,44121618,7.50121E+12,423.338,,P798,"Tijeras para electricista, sastre, casa y oficina"
18494,TICO-8,"Tijera 8-1/2' para costura, de acero inoxidable, TRUPER",0.121,Pieza,161.21,119,133.62,102.59,145.69,Truper,27111500,7.50121E+12,488.25,,P798,"Tijeras para electricista, sastre, casa y oficina"
18495,TICO-9,"Tijera 9-1/2' para costura, de acero inoxidable, TRUPER",0.135,Pieza,171.55,129,145.69,111.21,159.48,Truper,27111500,7.50121E+12,504.09,,P798,"Tijeras para electricista, sastre, casa y oficina"
18496,TICO-10,"Tijera 10' para costura, de acero inoxidable, TRUPER",0.165,Pieza,188.79,139,154.31,119.83,171.55,Truper,27111500,7.50121E+12,632.307,,P798,"Tijeras para electricista, sastre, casa y oficina"
18497,TIOF-5,"Tijera 5-1/2' para electricista, acero inoxidable, TRUPER",0.07,Pieza,80.17,59,66.38,50.86,73.28,Truper,44121618,7.50121E+12,300.77,,P798,"Tijeras para electricista, sastre, casa y oficina"
18498,TIOF-6,"Tijera 6-1/2' para oficina, de acero inoxidable, TRUPER",0.065,Pieza,80.17,59,66.38,50.86,73.28,Truper,44121618,7.50121E+12,277.817,,P798,"Tijeras para electricista, sastre, casa y oficina"
18500,TH-8,"Tijera para hojalatero 8', TRUPER",0.354,Pieza,211.21,155,171.55,133.62,188.79,Truper,27111500,7.50121E+12,593.712,,P439,Tijeras para hojalatero
18501,TH-10,"Tijera para hojalatero 10', TRUPER",0.653,Pieza,249.14,185,206.03,159.48,228.45,Truper,27111500,7.50121E+12,892.242,,P439,Tijeras para hojalatero
18502,TH-12,"Tijera para hojalatero 12', TRUPER",0.845,Pieza,306.03,225,254.31,193.97,275,Truper,27111500,7.50121E+12,1091.904,,P439,Tijeras para hojalatero
18503,TH-14,"Tijera para hojalatero 14', TRUPER",1.261,Pieza,357.76,265,297.41,228.45,323.28,Truper,27111500,7.50121E+12,2393.088,,P439,Tijeras para hojalatero
18520,TH-7,"Tijera para hojalatero 7', TRUPER",0.304,Pieza,176.72,130,146.55,112.07,161.21,Truper,27111500,7.50121E+12,537.51,,P439,Tijeras para hojalatero
18528,REP-TH-12A,"Repuesto de cuchillas para tijera TH-12A, TRUPER",0.131,Set,*,35,38.79,30.17,42.24,Truper,31162800,7.50624E+12,274.553,,P439,Tijeras para hojalatero
18536,RE-PIPI-441,"Repuestos de pistolas para pintar para PIPI-441, TRUPER",0.11,Set,211.21,145,176.72,125,193.97,Truper,31211908,7.50624E+12,298.196,,P184,Pistolas para pintar (refacciones y accesorios)
18537,RE-PIPI-442,"Repuestos de pistolas para pintar para PIPI-442, TRUPER",0.111,Set,211.21,145,176.72,125,193.97,Truper,31211908,7.50624E+12,290.567,,P184,Pistolas para pintar (refacciones y accesorios)
18538,VASO-440,"Vaso plástico de repuesto para PIPI-440/441/442, TRUPER",0.175,Pieza,93.97,65,79.31,56.03,85.34,Truper,52151500,7.50624E+12,2843.137,,P184,Pistolas para pintar (refacciones y accesorios)
18539,NEL-8,"Cuchillo abatible 8' para electricista mango madera, TRUPER",0.154,Pieza,211.21,155,171.55,133.62,188.79,Truper,23241609,7.50624E+12,380.432,,P464,Cuchillos
18540,RE-PIPI-440,"Repuestos de pistolas para pintar para PIPI-440, TRUPER",0.11,Set,211.21,145,176.72,125,193.97,Truper,31211908,7.50624E+12,294,,P184,Pistolas para pintar (refacciones y accesorios)
18546,DR-5/16X10B,"Desarmador plano 5/16' x 10' mango Comfort Grip, TRUPER",0.225,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111701,7.50624E+12,498.8,,P253,Desarmadores
18548,DP-5/16X6B,"Desarmador de cruz 5/16' x 6' mango Comfort Grip, TRUPER",0.184,Pieza,73.28,54,60.34,46.55,66.38,Truper,27111701,7.50624E+12,357.311,,P253,Desarmadores
18550,TI-8,"Tijera 8' industrial, acabado niquelado, TRUPER",0.235,Pieza,271.55,215,223.28,185.34,245.69,Truper,27111500,7.50121E+12,499.8,,P798,"Tijeras para electricista, sastre, casa y oficina"
18551,TI-10,"Tijera 10' industrial, acabado niquelado, TRUPER",0.43,Pieza,306.03,245,254.31,211.21,280.17,Truper,27111500,7.50121E+12,726.928,,P798,"Tijeras para electricista, sastre, casa y oficina"
18552,TI-12,"Tijera 12' industrial, acabado niquelado, TRUPER",0.614,Pieza,366.38,295,306.03,254.31,331.9,Truper,27111500,7.50121E+12,993.986,,P798,"Tijeras para electricista, sastre, casa y oficina"
18575,TL-100,"Tiralíneas profesional plástico con gis, 30m(100 ft), TRUPER",0.354,Pieza,240.52,179,202.59,154.31,219.83,Truper,27112300,7.50121E+12,2493.12,,P134,Tiralíneas
18592,TA-4,Tornillo de banco 4' uso industrial de hierro nodular,11.56,Pieza,1681.03,1350,1392.24,1163.79,1538.79,Truper,27112102,7.50121E+12,16931.28,,P135,Tornillos de banco
18593,TA-5,Tornillo de banco 5' uso industrial de hierro nodular,17.42,Pieza,2715.52,2150,2228.45,1853.45,2456.9,Truper,27112102,7.50121E+12,26152.84,,P135,Tornillos de banco
18594,TA-6,Tornillo de banco 6' uso industrial de hierro nodular,22.99,Pieza,3577.59,2850,2974.14,2456.9,3232.76,Truper,27112102,7.50121E+12,30004.8,,P135,Tornillos de banco
18595,TA-8,Tornillo de banco 8' uso industrial de hierro nodular,31.35,Pieza,4439.66,3550,3663.79,3060.34,4008.62,Truper,27112102,7.50121E+12,38350,,P135,Tornillos de banco
18603,CB-ROU-NX2,"Bolsa con 2 carbones de repuesto para ROU-NX2, TRUPER",0.015,Set,125,85,102.59,73.28,111.21,Truper,26101400,7.50121E+12,60.375,,P240,Carbones para máquinas
18620,ZP-5,"Zapapico 5 lb, sin mango, TRUPER",2.18,Pieza,223.28,179,185.34,154.31,202.59,Truper,27112000,7.50121E+12,2614.248,,P409,Zapapicos y talachos nacionales y Latam
18621,ZP-7,"Zapapico 7 lb, sin mango, TRUPER",3.03,Pieza,318.1,255,262.93,219.83,288.79,Truper,27112000,7.50121E+12,3888.388,,P409,Zapapicos y talachos nacionales y Latam
18622,TP-5,"Talacho-pico 5 lb, sin mango, TRUPER",2.22,Pieza,257.76,205,211.21,176.72,231.9,Truper,27112000,7.50121E+12,2548.776,,P409,Zapapicos y talachos nacionales y Latam
18623,TH-5,"Talacho-hacha, 5 lb sin mango, TRUPER",2.086,Pieza,257.76,205,211.21,176.72,231.9,Truper,27112000,7.50121E+12,2632.436,,P409,Zapapicos y talachos nacionales y Latam
18624,PP-5,"Pico-pico 5 lb, sin mango, TRUPER",2.195,Pieza,223.28,179,185.34,154.31,202.59,Truper,27112000,7.50121E+12,2656.875,,P409,Zapapicos y talachos nacionales y Latam
18631,TP-2.5M,"Talacho-pico 2.5 lb, mango fibra de vidrio 36', TRUPER",2.44,Pieza,306.03,245,254.31,211.21,280.17,Truper,27112000,7.50121E+12,6583.169,,P409,Zapapicos y talachos nacionales y Latam
18632,TH-2.5M,"Talacho-hacha 2.5 lb, mango fibra de vidrio 36', TRUPER",2.325,Pieza,306.03,245,254.31,211.21,280.17,Truper,27112000,7.50121E+12,5640.544,,P409,Zapapicos y talachos nacionales y Latam
18649,PP-5M,"Pico-pico 5 lb, mango fibra de vidrio 36', TRUPER",3.43,Pieza,375,299,309.48,257.76,340.52,Truper,27112000,7.50121E+12,11174.94,,P409,Zapapicos y talachos nacionales y Latam
18650,SCR-4,"Raspador forjado de 4', mango largo de 54', TRUPER",1.908,Pieza,314.66,235,262.93,202.59,288.79,Truper,27112009,7.50121E+12,3484.84,,P192,Raspadores
18651,DICOF- 4510M,"Disco Tipo 41 de 4-1/2' x 1 mm corte multimaterial, Sable",0.024,Pieza,20.69,15,17.24,12.93,18.97,Truper,31191506,7.50624E+12,25.92,,P001,Discos abrasivos
18652,SCR-7,"Raspador forjado de 7', mango largo de 54', TRUPER",2.133,Pieza,357.76,265,297.41,228.45,323.28,Truper,27112009,7.50121E+12,4441.314,,P192,Raspadores
18657,CB-ROU-N3,"Bolsa con 2 carbones de repuesto para ROU-N3, TRUPER",0.01,Set,125,85,102.59,73.28,111.21,Truper,26101400,7.50121E+12,43.075,,P240,Carbones para máquinas
18658,SCR-4D,"Raspador forjado de 4', puño 'Y', mango de 42', TRUPER",1.866,Pieza,292.24,215,240.52,185.34,266.38,Truper,27112009,7.50121E+12,6225.284,,P192,Raspadores
18660,SCR-7D,"Raspador forjado de 7', puño 'Y', mango de 42', TRUPER",1.993,Pieza,331.9,245,275,211.21,297.41,Truper,27112009,7.50121E+12,8644.255,,P192,Raspadores
19013,MAN-PI-5-1/4,"Manguera para compresor, de PVC, 5m x 1/4', TRUPER",0.602,Pieza,150.86,110,125,94.83,137.07,Truper,40142000,7.50121E+12,2125.2,,P185,Mangueras para compresor
19014,MAN-PI-10-1/4,"Manguera para compresor, de PVC, 10m x 1/4', TRUPER",1.183,Pieza,237.07,175,197.41,150.86,214.66,Truper,40142000,7.50121E+12,3071.808,,P185,Mangueras para compresor
19015,MAN-PI-15-1/4,"Manguera para compresor, de PVC, 15m x 1/4', TRUPER",1.655,Pieza,314.66,235,262.93,202.59,288.79,Truper,40142000,7.50121E+12,4761,,P185,Mangueras para compresor
19016,MAN-AP-10-3/8,"Manguera para compresor, de hule, 10m x 3/8', TRUPER",2.781,Pieza,469.83,375,383.62,323.28,426.72,Truper,40142000,7.50121E+12,7378,,P185,Mangueras para compresor
19017,MAN-AP-15-3/8,"Manguera para compresor, de hule, 15m x 3/8', TRUPER",3.99,Pieza,607.76,485,504.31,418.1,547.41,Truper,40142000,7.50121E+12,8880.445,,P185,Mangueras para compresor
19021,REMAN-3/8,"Juego de 6 piezas para reparar mangueras de 3/8' NPT, TRUPER",0.11,Pieza,119.83,89,99.14,76.72,109.48,Truper,27131600,7.50121E+12,458.062,,P229,Accesorios neumáticos
19022,JAN-17,"Juego de 17 accesorios neumáticos, cuerda 1/4' NPT, TRUPER",0.66,Pieza,452.59,335,375,288.79,409.48,Truper,27131600,7.50121E+12,2477.79,,P229,Accesorios neumáticos
19023,PISO-1,"Pistola metálica para sopletear, cuerda 1/4' NPT, TRUPER",0.131,Pieza,80.17,59,66.38,50.86,73.28,Truper,27131600,7.50121E+12,402.172,,P229,Accesorios neumáticos
19024,NIPLE,"Niple de latón, macho-macho, cuerda 1/4' NPT, TRUPER",0.025,Pieza,23.28,17,18.97,14.66,20.69,Truper,27131600,7.50121E+12,134.845,,P229,Accesorios neumáticos
19025,COPLE,"Cople de latón, hembra-hembra, cuerda 1/4' NPT, TRUPER",0.026,Pieza,24.14,18,19.83,15.52,22.41,Truper,27131600,7.50121E+12,141.12,,P229,Accesorios neumáticos
19065,EP-30,"Escoba plástica para jardín, flexible, 30 dientes, mango 48'",0.994,Pieza,202.59,149,168.1,128.45,185.34,Truper,27112027,7.50121E+12,12900.888,,P403,Escobas para jardín nacionales
19075,MAN-R-15,"Manguera para compresor, tipo resorte, 15.2 m x 1/4', TRUPER",0.564,Pieza,211.21,155,171.55,133.62,188.79,Truper,27131600,7.50121E+12,4110.657,,P185,Mangueras para compresor
19077,JAN-5,"Juego de pistola sopleteadora con 5 boquillas, TRUPER",0.179,Set,116.38,85,94.83,73.28,103.45,Truper,27131600,7.50121E+12,565.6,,P229,Accesorios neumáticos
19079,JAN-18,"Juego de 18 accesorios neumáticos, cuerda 1/4' NPT, TRUPER",0.603,Set,400.86,295,331.9,254.31,357.76,Truper,27131600,7.50121E+12,2520,,P229,Accesorios neumáticos
19080,CORAL-4,"Juego de 2 conectores rápidos y 2 coples, de latón, TRUPER",0.216,Set,197.41,145,162.93,125,180.17,Truper,27131600,7.50121E+12,336.4,,P229,Accesorios neumáticos
19081,CORAL-5,"Juego de 4 conectores rápidos y 1 cople, de latón, TRUPER",0.184,Set,150.86,110,125,94.83,137.07,Truper,27131600,7.50121E+12,340.923,,P229,Accesorios neumáticos
19082,CORAL-HEM-1/4,"Conector rápido de latón, hembra, cuerda 1/4' NPT, TRUPER",0.03,Pieza,30.17,22,25,18.97,26.72,Truper,27131600,7.50121E+12,183.41,,P229,Accesorios neumáticos
19083,CORAL-MA-1/4,"Conector rápido de latón, macho, cuerda 1/4' NPT, TRUPER",0.035,Pieza,30.17,22,25,18.97,26.72,Truper,27131600,7.50121E+12,176.713,,P229,Accesorios neumáticos
19084,COPLE-HEM-1/4,"Cople rápido de latón, hembra, cuerda 1/4' NPT, TRUPER",0.09,Pieza,83.62,62,68.97,53.45,76.72,Truper,27131600,7.50121E+12,216,,P229,Accesorios neumáticos
19085,COPLE-MA-1/4,"Cople rápido de latón, macho, cuerda 1/4' NPT, TRUPER",0.089,Pieza,83.62,62,68.97,53.45,76.72,Truper,27131600,7.50121E+12,223.2,,P229,Accesorios neumáticos
19087,BOCH-MA-1/4,"Cabeza infladora de llantas, macho, cuerda 1/4' NPT, TRUPER",0.05,Pieza,54.31,40,44.83,34.48,49.14,Truper,27131600,7.50121E+12,177.676,,P229,Accesorios neumáticos
19088,BOCH-HEM-1/4,"Cabeza infladora de llantas, conexión hembra 1/4' NPT,TRUPER",0.055,Pieza,54.31,40,44.83,34.48,49.14,Truper,27131600,7.50121E+12,174.762,,P229,Accesorios neumáticos
19089,VAL-INF-1/4,"Inflador de cabeza doble, cuerda 1/4' NPT, TRUPER",0.114,Pieza,116.38,85,94.83,73.28,103.45,Truper,27131600,7.50121E+12,471.04,,P229,Accesorios neumáticos
19094,JAN-15,"Juego de 15 accesorios neumáticos, cuerda 1/4' NPT, TRUPER",0.984,Set,504.31,375,418.1,323.28,461.21,Truper,27131600,7.50121E+12,4633.2,,P229,Accesorios neumáticos
19195,SP-AIR,"Soplete de aluminio de aire tipo M, TRUPER",0.154,Pieza,80.17,59,66.38,50.86,73.28,Truper,27131600,7.50121E+12,258.526,,P229,Accesorios neumáticos
19214,MAN-AP-7.5-3/8,"Manguera para compresor, de hule, 7.5m x 3/8', TRUPER",2.178,Pieza,366.38,295,306.03,254.31,331.9,Truper,40142000,7.50121E+12,5646.641,,P185,Mangueras para compresor
19236,PILI-697,"Pistola de aluminio para limpieza de motores, TRUPER",0.636,Pieza,249.14,185,206.03,159.48,228.45,Truper,31211908,7.50121E+12,9418.5,,P229,Accesorios neumáticos
19237,PILIM-683,"Pistola de aluminio para limpieza de máquinas, TRUPER",0.375,Pieza,306.03,225,254.31,193.97,275,Truper,27131600,7.50121E+12,1783.98,,P229,Accesorios neumáticos
19238,UNI-LL-1/4,"Filtro y regulador de aire con módulo de lubricación, TRUPER",1.046,Pieza,849.14,625,702.59,538.79,762.93,Truper,27131600,7.50121E+12,2901.6,,P229,Accesorios neumáticos
19239,REGU-1/4,"Regulador de aire con manómetro, cuerda 1/4' NPT, TRUPER",0.14,Pieza,154.31,115,128.45,99.14,142.24,Truper,27131600,7.50121E+12,311.04,,P229,Accesorios neumáticos
19255,MAJA-9,"Maneral de 9' con jaula para rodillo, TRUPER",0.2,Pieza,39.66,29,31.9,25,35.34,Truper,31211906,7.50121E+12,1060.507,,P125,Rodillos para pintar
19271,CHISP,"Encendedor de cazuela para soldadura de gas, TRUPER",0.06,Pieza,39.66,27,31.9,23.28,36.21,Truper,23271700,7.50624E+12,264.124,,P679,Equipos de corte y soldadura
19272,R-CHISP,"5 piedras repuesto para encendedor de cazuela CHISP, TRUPER",0.005,Juego,27.59,19,23.28,16.38,25,Truper,23271700,7.50624E+12,23.133,,P679,Equipos de corte y soldadura
19291,MAN-ASPI-8X-16X,"Manguera de 3 m para aspiradoras ASPI-08X/16X, TRUPER",1.515,Pieza,1284.48,950,1064.66,818.97,1163.79,Truper,47121602,7.50624E+12,27012.96,,P598,Refacciones para aspiradoras
19293,TUC-ASPI-8X-16X,"Tubo curvo para aspiradoras ASPI-08X/16X, TRUPER",0.365,Pieza,262.93,195,219.83,168.1,240.52,Truper,47121602,7.50624E+12,2793,,P598,Refacciones para aspiradoras
19296,CB-ASPI-8X,"Bolsa con 2 carbones de repuesto para ASPI-08X, TRUPER",0.045,Par,125,85,102.59,73.28,111.21,Truper,26101400,7.50624E+12,154.413,,P240,Carbones para máquinas
19297,CB-ASPI-16X,"Bolsa con 2 carbones de repuesto para ASPI-16X, TRUPER",0.045,Par,116.38,79,93.97,68.1,102.59,Truper,26101400,7.50624E+12,147.211,,P240,Carbones para máquinas
19298,FILP-ASPI-8X,"Bolsa para polvo para aspiradora ASPI-08X, TRUPER",0.255,Pieza,306.03,225,254.31,193.97,275,Truper,47121602,7.50624E+12,2147.55,,P598,Refacciones para aspiradoras
19299,FILP-ASPI-16X,"Bolsa para polvo para aspiradora ASPI-16X, TRUPER",0.375,Pieza,400.86,295,331.9,254.31,357.76,Truper,47121602,7.50624E+12,2920.5,,P598,Refacciones para aspiradoras
19306,BOQ-SOPLA-26T,Boquilla para sopladora / aspiradora a gasolina SOPLA-26T,0.235,Pieza,128.45,95,107.76,81.9,116.38,Truper,27131600,7.50624E+12,5769.72,,P629,Refacciones para sopladoras
19307,EXD-SOPLA-26T,Extensión delantera para sopladora / aspiradora SOPLA-26T,0.38,Pieza,197.41,145,162.93,125,180.17,Truper,27131600,7.50624E+12,8855.957,,P629,Refacciones para sopladoras
19308,EXT-SOPLA-26T,Extensión trasera para sopladora / aspiradora SOPLA-26T,0.3,Pieza,211.21,155,171.55,133.62,188.79,Truper,27131600,7.50624E+12,9306.72,,P629,Refacciones para sopladoras
19309,BOL-SOPLA-26T,Bolsa para sopladora / aspiradora a gasolina SOPLA-26T,0.38,Pieza,262.93,195,219.83,168.1,240.52,Truper,27131600,7.50624E+12,8749.175,,P629,Refacciones para sopladoras
19324,ROTO-1/2N7,"Rotomartillo/destornillador 1/2', 900W, TRUPER INDUSTRIAL",3.417,Pieza,1668.1,1450,1375,1250,1512.93,Truper,23101502,7.50624E+12,10295,,P097,Máquinas portátiles con cable
19325,R27-COMP-25/50L,"Filtro de aire para compresores 25/50L, TRUPER",0.106,Pieza,75,55,62.07,47.41,68.1,Truper,40151601,7.50624E+12,367.824,,P538,Compresores (refacciones)
