3,107,-4
3,107,-12
3,109,-9
3,109,-20
3,664,-702
3,664,-1608
3,81,-76
3,81,-255
3,38,-102
3,38,-227
3,888,-237
3,888,-330
3,1397,-28
3,1397,-49
3,1055,-13
3,1055,-33
1,5225,-4
1,5225,98
1,4524,-420
1,4524,-630
3,5205,-69
3,5205,-158
1,3689,-2
1,3689,-2
3,3945,-4
3,3945,-4
3,4381,-27
3,4381,-29
3,1894,-31
3,1894,-60
1,1349,-14
1,1349,-9
1,750,-904
1,750,725.8
1,5042,-10
1,5042,-10
1,3075,-4
1,3075,47
1,3950,-33
1,3950,-33
1,3945,-3
1,3945,-3
1,3811,-105
1,3811,-105
3,4806,-9
3,4806,-18
3,4073,-1
3,4073,-1
3,5108,-133
3,5108,-268
3,4127,-30
3,4127,-93
3,4124,-65
3,4124,-129
3,1423,-268
3,1423,-483
3,4132,-9
3,4132,-9
3,5163,-147
3,5163,-147
4,3116,4
4,3116,5
4,5203,21
4,5203,15
3,3249,-7
3,3249,-7
3,3502,-1
3,3502,-1
1,5272,-251
1,5272,-410
1,5273,4
1,5273,-63
1,159,-16
1,159,-18
4,2779,122
4,2779,107
1,862,-53
1,862,12
1,3159,-73
1,3159,206
1,3147,-8
1,3147,-8
3,712,-4
3,712,-10
3,474,-8
3,474,-13
1,1332,9
1,1332,-56
1,5068,-18
1,5068,-18
1,5092,86
1,5092,208
3,5217,-320
3,5217,-557
1,3936,-74
1,3936,147
1,1385,-61
1,1385,-91
3,2584,-16
3,2584,-22
1,3844,16
1,3844,10
1,3842,0
1,3842,0
3,2890,-2
3,2890,-15
3,3705,-11
3,3705,-13
3,5032,-1
3,5032,-1
1,2790,-43
1,2790,-64
4,1311,24
4,1311,40
1,5062,-1
1,5062,-1
1,5080,-1
1,5080,-1
1,5107,-15
1,5107,-8
1,2226,-76
1,2226,-31
1,3143,-22
1,3143,37
1,270,-355
1,270,1293
1,259,33
1,259,57
4,3998,1
4,3998,1
1,2211,-17
1,2211,-31
1,2181,-73
1,2181,-121
1,2216,-203
1,2216,-98
1,2171,25
1,2171,-228
1,5112,-165
1,5112,-187
3,2559,-3
3,2559,-14
3,751,-313
3,751,-490
1,548,-117
1,548,-29
3,323,-45
3,323,-45
3,198,-194
3,198,-234
1,741,-124
1,741,142
1,4785,-11
1,4785,2
4,185,123
4,185,119
1,1312,-46
1,1312,10
1,1360,-84
1,1360,-38
1,79,605.5
1,79,1725
1,2201,-24
1,2201,158
1,234,114
1,234,375
1,4766,3
1,4766,-11
1,2806,-7
1,2806,-8
1,1404,16
1,1404,68
3,3546,-12
3,3546,-17
